epsilon,seed,checkpoint,return_mean,return_std_episodes,avg_dose,constraint_violation_rate_pct,eval_mode,n_eval_patients,data_tag
0.1,3900,safe_cql_limit0.1_seed3900.pt,-7.096001404681243,1.3781251513347643,1.2431759996276124,10.808701453862744,tcga_heldout,93,tcga_twin_50k_seed21
0.1,4600,safe_cql_limit0.1_seed4600.pt,-9.335525021634822,1.9756365588439697,0.7569201407911086,8.422397494978142,tcga_heldout,93,tcga_twin_50k_seed21
0.1,500,safe_cql_limit0.1_seed500.pt,-8.081573004812956,0.7151041364512993,0.9957281360950341,9.914598696057798,tcga_heldout,93,tcga_twin_50k_seed21
0.1,5300,safe_cql_limit0.1_seed5300.pt,-8.137687362075342,0.7208732468858262,1.0,9.858805278634502,tcga_heldout,93,tcga_twin_50k_seed21
0.1,6000,safe_cql_limit0.1_seed6000.pt,-6.674724018584999,1.057348544292868,1.4100059737156512,11.427718040621267,tcga_heldout,93,tcga_twin_50k_seed21
0.1,6700,safe_cql_limit0.1_seed6700.pt,-8.163539249672494,0.7339154319206912,1.0,9.838921135235926,tcga_heldout,93,tcga_twin_50k_seed21
0.1,7400,safe_cql_limit0.1_seed7400.pt,-8.21164591753385,0.7239204635119938,1.0,9.766108578402596,tcga_heldout,93,tcga_twin_50k_seed21
0.1,8100,safe_cql_limit0.1_seed8100.pt,-5.47056634269479,0.3667209528754413,2.0,13.68364908687489,tcga_heldout,93,tcga_twin_50k_seed21
0.1,8800,safe_cql_limit0.1_seed8800.pt,-8.45515631793699,1.0515686843511198,0.9315223605546185,9.227119952926405,tcga_heldout,93,tcga_twin_50k_seed21
0.1,9500,safe_cql_limit0.1_seed9500.pt,-5.469795679426894,0.41214814576611536,2.0,13.632019115890081,tcga_heldout,93,tcga_twin_50k_seed21
0.3,10200,safe_cql_limit0.3_seed10200.pt,-6.419724342800175,1.0393746218950712,1.4841696535244921,11.816009557945039,tcga_heldout,93,tcga_twin_50k_seed21
0.3,10900,safe_cql_limit0.3_seed10900.pt,-6.605207783280269,1.1436167706336562,1.4291816009557945,11.54121863799283,tcga_heldout,93,tcga_twin_50k_seed21
0.3,11600,safe_cql_limit0.3_seed11600.pt,-10.838391474839915,4.718723820502004,0.8930979011430944,8.058098211789718,tcga_heldout,93,tcga_twin_50k_seed21
0.3,1200,safe_cql_limit0.3_seed1200.pt,-8.14066542056701,0.7694672654905416,0.9957489060517624,9.867244177640663,tcga_heldout,93,tcga_twin_50k_seed21
0.3,12300,safe_cql_limit0.3_seed12300.pt,-6.517898560812867,1.0346685441124295,1.4578853046594984,11.67989417989418,tcga_heldout,93,tcga_twin_50k_seed21
0.3,13000,safe_cql_limit0.3_seed13000.pt,-9.756669188454925,2.2858359132652173,0.7449101078133338,8.201845943781429,tcga_heldout,93,tcga_twin_50k_seed21
0.3,13700,safe_cql_limit0.3_seed13700.pt,-8.215955847529324,0.7835476635792344,0.9976565088400953,9.78007918710006,tcga_heldout,93,tcga_twin_50k_seed21
0.3,15,safe_cql_limit0.3_seed15.pt,-6.505122478196917,0.994119820503368,1.444563918757467,11.672640382317804,tcga_heldout,93,tcga_twin_50k_seed21
0.3,1800,safe_cql_limit0.3_seed1800.pt,-29.454034717763896,18.378144000720248,0.25744542196155096,4.051560142699528,tcga_heldout,93,tcga_twin_50k_seed21
0.3,2500,safe_cql_limit0.3_seed2500.pt,-6.492036810710177,1.0769298153038798,1.4657066052227345,11.712749615975422,tcga_heldout,93,tcga_twin_50k_seed21
0.3,3200,safe_cql_limit0.3_seed3200.pt,-8.240672280029997,0.7734649582524123,0.9958086432082737,9.75583825978313,tcga_heldout,93,tcga_twin_50k_seed21
0.3,3900,safe_cql_limit0.3_seed3900.pt,-7.946125550172067,2.2120005258240756,1.2361512349637027,10.406845149961708,tcga_heldout,93,tcga_twin_50k_seed21
0.3,4600,safe_cql_limit0.3_seed4600.pt,-19.7929138492367,17.106916431232328,0.7025632670793961,6.5630769730766545,tcga_heldout,93,tcga_twin_50k_seed21
0.3,500,safe_cql_limit0.3_seed500.pt,-6.468752207239715,1.0393320731638442,1.4683393070489843,11.789127837514933,tcga_heldout,93,tcga_twin_50k_seed21
0.3,5300,safe_cql_limit0.3_seed5300.pt,-8.142696306393264,0.7299074972773879,0.9967033497987007,9.858805278634502,tcga_heldout,93,tcga_twin_50k_seed21
0.3,6000,safe_cql_limit0.3_seed6000.pt,-6.707734465806919,1.1130967891780883,1.416427718040621,11.385902031063322,tcga_heldout,93,tcga_twin_50k_seed21
0.3,6700,safe_cql_limit0.3_seed6700.pt,-8.163539249672494,0.7339154319206912,1.0,9.838921135235926,tcga_heldout,93,tcga_twin_50k_seed21
0.3,7400,safe_cql_limit0.3_seed7400.pt,-5.653612298270268,0.4092455255629182,1.8376462247429988,13.131178856985304,tcga_heldout,93,tcga_twin_50k_seed21
0.3,8100,safe_cql_limit0.3_seed8100.pt,-8.137061014043024,0.6857023927113947,0.998851816712348,9.843885908876421,tcga_heldout,93,tcga_twin_50k_seed21
0.3,8800,safe_cql_limit0.3_seed8800.pt,-8.101190325760488,0.6912261831745197,1.0140162068411596,9.84242995391003,tcga_heldout,93,tcga_twin_50k_seed21
0.3,9500,safe_cql_limit0.3_seed9500.pt,-5.469795679426894,0.41214814576611536,2.0,13.632019115890081,tcga_heldout,93,tcga_twin_50k_seed21
0.5,10200,safe_cql_limit0.5_seed10200.pt,-8.158724938226554,0.719501225657195,0.9983989563567361,9.843237793901931,tcga_heldout,93,tcga_twin_50k_seed21
0.5,10900,safe_cql_limit0.5_seed10900.pt,-9.233960606622748,1.2126930153566946,0.7037515503534678,8.953538943052576,tcga_heldout,93,tcga_twin_50k_seed21
0.5,11600,safe_cql_limit0.5_seed11600.pt,-8.737573403003456,2.7083157118556085,0.9568737117124215,9.150124069478906,tcga_heldout,93,tcga_twin_50k_seed21
0.5,1200,safe_cql_limit0.5_seed1200.pt,-6.590796537758064,1.2445762936476152,1.4592293906810034,11.56468680662229,tcga_heldout,93,tcga_twin_50k_seed21
0.5,12300,safe_cql_limit0.5_seed12300.pt,-6.503476229283046,1.0864490806261062,1.4545997610513741,11.724697047277694,tcga_heldout,93,tcga_twin_50k_seed21
0.5,13000,safe_cql_limit0.5_seed13000.pt,-35.239986514236364,20.87874133871856,0.004381569310729543,2.8746091260481133,tcga_heldout,93,tcga_twin_50k_seed21
0.5,13700,safe_cql_limit0.5_seed13700.pt,-8.21024420950493,0.7793294476196211,0.9969620643956508,9.78007918710006,tcga_heldout,93,tcga_twin_50k_seed21
0.5,15,safe_cql_limit0.5_seed15.pt,-8.211193597861739,0.7332195980204297,1.0,9.775258299926232,tcga_heldout,93,tcga_twin_50k_seed21
0.5,1800,safe_cql_limit0.5_seed1800.pt,-6.907126279585807,0.8900856432960873,1.3626650529876336,11.148970503809213,tcga_heldout,93,tcga_twin_50k_seed21
0.5,2500,safe_cql_limit0.5_seed2500.pt,-5.489060842975148,0.4171943381283864,2.0,13.583802696705918,tcga_heldout,93,tcga_twin_50k_seed21
0.5,3200,safe_cql_limit0.5_seed3200.pt,-8.240672280029997,0.7734649582524123,0.9958086432082737,9.75583825978313,tcga_heldout,93,tcga_twin_50k_seed21
0.5,3900,safe_cql_limit0.5_seed3900.pt,-7.626388138374897,1.1438342597595885,1.1270283479960899,10.267146234888171,tcga_heldout,93,tcga_twin_50k_seed21
0.5,4600,safe_cql_limit0.5_seed4600.pt,-7.549251376977327,1.1544291025734248,1.1397849462365592,10.402745402745403,tcga_heldout,93,tcga_twin_50k_seed21
0.5,500,safe_cql_limit0.5_seed500.pt,-6.640079575583199,1.0899924250724398,1.4227299880525688,11.490442054958184,tcga_heldout,93,tcga_twin_50k_seed21
0.5,5300,safe_cql_limit0.5_seed5300.pt,-10.111251004946503,2.5183248176995328,0.7518186114960308,7.850348576155028,tcga_heldout,93,tcga_twin_50k_seed21
0.5,6000,safe_cql_limit0.5_seed6000.pt,-6.704317273364596,1.1449681703261718,1.3816009557945041,11.370967741935484,tcga_heldout,93,tcga_twin_50k_seed21
0.5,6700,safe_cql_limit0.5_seed6700.pt,-8.163539249672494,0.7339154319206912,1.0,9.838921135235926,tcga_heldout,93,tcga_twin_50k_seed21
