epsilon,n_seeds,return_mean,return_std_across_seeds,avg_dose_mean,avg_dose_std_across_seeds,violation_pct_mean,violation_pct_std_across_seeds,data_tag
0.0,3,-243.59085189483702,31.354153057487984,0.3333333333333333,0.5773502691896258,0.0,0.0,tcga_twin_debug
0.1,3,-172.5634520420424,110.72702238062351,0.8402777777777777,0.7728951404609476,11.805555555555555,20.447822033799245,tcga_twin_debug
0.3,3,-136.59344653698943,85.2597891293015,1.3972222222222221,0.3878657175038994,14.166666666666666,24.537386440559096,tcga_twin_debug
